"","x"
"1552607_at",0.118743641403374
"1552608_at",0.0747983716069056
"1552609_s_at",-0.0676575017594683
"1552610_a_at",0.18070107102653
"1552611_a_at",0.0908678278874362
"1552612_at",0.523235687359659
"1552613_s_at",0.519128599307071
"1552615_at",0.0244037934792498
"1552616_a_at",0.163483917676788
"1552617_a_at",-0.084801561027767
"1552618_at",0.126582573959146
"1552619_a_at",0.366791598107163
"1552620_at",0.201469709851999
"1552621_at",0.267215353123389
"1552622_s_at",0.265294865725957
"1552623_at",-0.109810977510125
"1552625_a_at",0.298248499963213
"1552626_a_at",0.222106071177485
"1552627_a_at",0.365432866897223
"1552628_a_at",0.237598312288307
"1552629_a_at",0.0142104695934462
"1552630_a_at",0.186160192516831
"1552631_a_at",-0.16157243749547
"1552632_a_at",0.00753336073332189
"1552633_at",-0.115767415406176
"1552634_a_at",-0.763320151862092
"1552637_at",0.176245759276774
"1552639_at",0.129005109431101
"1552641_s_at",0.250446997524861
"1552643_at",0.0450814295947399
"1552644_a_at",-0.512017241158724
"1552646_at",0.198430853219922
"1552648_a_at",-0.203535437353757
"1552649_a_at",0.153815158563957
"1552651_a_at",0.0679259797480869
"1552652_at",-0.267150464804395
"1552656_s_at",0.274009620646511
"1552657_a_at",0.0586786263378674
"1552658_a_at",-0.634944469462535
"1552660_a_at",0.62001761010649
"1552661_at",0.528744888732285
"1552662_a_at",0.0670141781132303
"1552663_a_at",0.289844412951204
"1552664_at",-0.245006434933002
"1552665_at",-0.947080462726977
"1552666_a_at",-0.110286961827643
"1552667_a_at",0.0469617661716857
"1552669_at",-0.0674568984333064
"1552670_a_at",-0.113885609440283
"1552671_a_at",-0.570837806199054
"1552672_a_at",0.102398487604726
"1552673_at",-0.0349249612679827
"1552674_at",0.0742331455971099
"1552675_at",0.0118849592493886
"1552676_at",-0.0871816852336016
"1552677_a_at",-0.0157754026123733
"1552678_a_at",0.0118530134583015
"1552680_a_at",0.184693491321596
"1552682_a_at",-0.232026420145746
"1552684_a_at",-0.0401450849294296
"1552685_a_at",-0.770580814144471
"1552686_at",0.0961461125105485
"1552687_a_at",-0.0345904594347068
"1552689_at",-0.0729970739298436
"1552690_a_at",0.00321507343778205
"1552691_at",-0.0204557573397288
"1552693_at",-0.0596265407541052
"1552694_at",-0.0516481255856283
"1552695_a_at",-0.0553596466005661
"1552696_at",-1.52691876388511
"1552698_at",0.106635975628823
"1552701_a_at",1.57168117277194
"1552703_s_at",1.65027973645598
"1552705_at",-0.448774134038164
"1552708_a_at",-0.122912922613493
"1552711_a_at",-0.161852739749261
"1552712_a_at",-0.160752671979994
"1552713_a_at",-0.0132147475887141
"1552714_at",-0.0648256514099126
"1552715_a_at",-0.0493979728593059
"1552716_at",1.25703110711974
"1552717_s_at",0.0661540287774667
"1552718_at",-0.194653958376018
"1552719_at",-0.0515538176467745
"1552721_a_at",-0.374818622885506
"1552722_at",0.00784449000625109
"1552724_at",0.0965479572399568
"1552725_s_at",-0.0158732522581309
"1552726_at",0.101767191099726
"1552727_s_at",-0.0557442765083174
"1552729_at",0.235812310705847
"1552730_at",0.0149915828789959
"1552731_at",-0.0279563876053821
"1552732_at",0.100366465818065
"1552733_at",0.162332948725133
"1552734_at",-0.212052262028351
"1552735_at",0.89668326668698
"1552736_a_at",-0.22045017028845
"1552737_s_at",0.206845463457564
"1552738_a_at",0.38285969027869
"1552739_s_at",0.491457277805695
"1552740_at",-0.0106832074653811
"1552742_at",0.10931494072312
"1552743_at",0.0892872498818349
"1552745_at",-0.0653522336919679
"1552747_a_at",-0.0068396775215982
"1552749_a_at",0.0855163857241923
"1552750_at",-0.046269945311713
"1552751_a_at",0.0829218646068952
"1552752_a_at",0.0515324763637395
"1552754_a_at",-0.219981335684681
"1552755_at",-0.0271470664122351
"1552757_s_at",0.0509548030714075
"1552758_at",0.0622046110197534
"1552760_at",0.109221767491922
"1552761_at",0.0158558262814443
"1552763_at",-0.0702024172646416
"1552765_x_at",0.0374993856827501
"1552766_at",0.525842246196087
"1552767_a_at",1.76215577483753
"1552768_at",-0.0781136032423619
"1552769_at",0.00427754931591462
"1552770_s_at",-0.00878273758334558
"1552771_a_at",-0.0465384622328608
"1552772_at",-0.0481616798377278
"1552773_at",0.0115741027068728
"1552774_a_at",-0.00515347823957502
"1552775_at",0.133918578595129
"1552777_a_at",0.0642198281893611
"1552779_a_at",0.00971585180485679
"1552782_at",0.0184249555299276
"1552783_at",-0.0497874730015413
"1552785_at",-1.77405705025
"1552787_at",-0.143405164423189
"1552788_a_at",0.0110999687483595
"1552789_at",-0.138351399694689
"1552790_a_at",0.0572136384668802
"1552791_a_at",-0.0119013069201044
"1552792_at",0.0810387474048326
"1552793_at",0.17229074390754
"1552794_a_at",0.171104381341234
"1552796_a_at",0.0145871495344441
"1552797_s_at",0.113613958251854
"1552798_a_at",0.179274201060756
"1552799_at",-0.23499500920936
"1552800_at",0.0763436859307731
"1552801_at",0.122534046509886
"1552803_a_at",-0.233228179016296
"1552804_a_at",-0.0435381722755697
"1552806_a_at",-0.0182160496450789
"1552807_a_at",-0.0372045727196912
"1552808_at",0.102711763421738
"1552809_at",0.0364436895277827
"1552811_at",-0.0140538513662776
"1552812_a_at",0.0710852584133663
"1552813_at",0.19508629999075
"1552814_a_at",-0.0291518137978519
"1552816_at",-0.0685184818141238
"1552818_a_at",0.094236453384994
"1552819_at",-0.00275734388229054
"1552822_at",-0.0753147645183292
"1552825_at",-0.0115559225507758
"1552826_at",-0.0390049969733122
"1552827_s_at",0.00727803318200682
"1552828_at",-0.00144272995907091
"1552829_at",-0.0466299274529423
"1552830_at",-0.0754838411967365
"1552833_at",0.034123030517681
"1552834_at",-0.629940882231326
"1552835_at",-0.0664532281124508
"1552836_at",0.0921654427590086
"1552837_at",0.00760699180263957
"1552839_at",0.00541629867770155
"1552841_s_at",-0.000159968909297703
"1552842_at",-0.11863341052925
"1552843_at",-0.237259972072859
"1552845_at",-0.336802484545927
"1552846_s_at",-0.045094217256441
"1552848_a_at",-0.00332193691081795
"1552849_at",-0.96236331917698
"1552851_at",0.0384711553108499
"1552852_a_at",0.0033825100243412
"1552853_at",-0.00347010315303731
"1552854_a_at",0.1290494077378
"1552856_at",0.0477781750724873
"1552857_a_at",0.0487479314836428
"1552858_at",-0.0310052089742765
"1552860_at",-0.106074311312656
"1552862_at",0.211754393489722
"1552863_a_at",0.169597423181379
"1552865_a_at",0.0739709943043776
"1552867_at",0.321101532984576
"1552868_at",0.135987936744458
"1552870_s_at",0.00402942673372486
"1552872_at",0.0300556395455187
"1552873_s_at",0.139232276781676
"1552875_a_at",0.0469648949493724
"1552876_at",-2.43633215557537e-06
"1552877_s_at",-0.0794657461451642
"1552878_at",-0.00142104499607854
"1552879_a_at",-0.00740394959782353
"1552880_at",-0.00660745258515583
"1552882_a_at",-0.0659049497422499
"1552884_at",0.0616702938692573
"1552885_a_at",0.0588364711433851
"1552887_at",0.0257502338840903
"1552889_a_at",0.146364094125317
"1552890_a_at",-0.0255524514471945
"1552892_at",0.111854927417856
"1552893_at",0.0730901481371786
"1552895_a_at",0.0390315088012025
"1552897_a_at",-0.351196456286471
"1552898_a_at",0.0663997509151137
"1552899_at",0.0203212650005495
"1552900_a_at",-0.0386022041715623
"1552902_a_at",-0.0494085056336431
"1552903_at",-0.0354049123333713
"1552904_at",-0.0845805222793894
"1552906_at",2.31620239719532
"1552908_at",0.0329780622247782
"1552910_at",-0.0359907216944899
"1552911_at",-0.274118140321468
"1552912_a_at",0.0205147362447544
"1552913_at",-0.000893855867471594
"1552914_a_at",0.0400270561459921
"1552915_at",0.0821419752708898
"1552917_at",-0.0276432626237995
"1552919_at",0.195576861467784
"1552921_a_at",0.812539046883304
"1552922_at",-0.0548026845578224
"1552923_a_at",0.0159267443119999
"1552924_a_at",-0.207055913276567
"1552925_at",0.208311694807768
"1552927_at",-0.116637811141985
"1552928_s_at",0.442889787708816
"1552929_at",-0.0584078433049449
"1552930_at",0.0737216808537227
"1552931_a_at",0.408504986875663
"1552932_at",-0.00808008412576022
"1552933_at",-0.017285373192296
"1552935_at",0.0881248287591028
"1552937_s_at",-0.0536902439984086
"1552938_at",0.127326452652232
"1552939_at",-0.124218773936721
"1552940_at",0.0803531094948164
"1552942_at",0.0136328147956313
"1552943_at",-0.029003201050295
"1552944_a_at",0.0837856186503316
"1552946_at",0.911222709448652
"1552947_x_at",0.590711693758342
"1552948_at",-0.220069283479354
"1552950_at",-0.162473323253557
"1552952_at",-0.0604303696652355
"1552953_a_at",-0.00348245732446006
"1552954_at",-0.111573328529861
"1552955_at",0.188750873415485
"1552957_at",-0.179075983809983
"1552960_at",-0.00118755397721149
"1552961_at",-0.307686796548148
"1552964_at",0.0859639501495284
"1552965_a_at",-0.0423452839963723
"1552967_at",0.171250303588576
"1552969_a_at",0.0625162183715355
"1552970_s_at",-0.113732736308695
"1552971_at",-0.108744937540344
"1552972_at",1.04899436577424
"1552973_at",0.0739511603643441
"1552974_at",-0.174785934668892
"1552975_x_at",-0.185077119968263
"1552976_at",-0.0171139283356325
"1552977_a_at",0.317659570308415
"1552978_a_at",-0.00408674499781547
"1552979_at",-0.066460230066844
"1552980_at",-0.294968788170661
"1552982_a_at",0.10291681979772
"1552985_at",0.0967844520943197
"1552986_at",-0.133588626734467
"1552987_a_at",-0.0378995192548661
"1552988_at",-0.531719587545147
"1552990_at",-0.00959338164388779
"1552991_at",-0.119773974673542
"1552993_at",-0.130923216545416
"1552995_at",0.162599426102486
"1552997_a_at",0.043123331874444
"1552998_at",0.0650969778000601
"1552999_a_at",-0.0433543600868589
"1553002_at",-0.185588643335689
"1553003_at",-0.00361493442202843
"1553004_at",0.0306425727752542
"1553006_at",0.0368974640128314
"1553007_a_at",0.025621375078055
"1553009_s_at",-0.0313826340374428
"1553011_at",0.278744286011023
"1553013_at",-0.0114876470466783
"1553015_a_at",-0.305572789703703
"1553016_at",0.101444280656418
"1553019_at",0.0530026263408736
"1553020_at",-0.144003608300292
"1553021_s_at",0.0264431242272778
"1553022_at",0.0101161230032556
"1553023_a_at",-0.262660836613831
"1553024_at",-0.0555142632949943
"1553025_at",-0.0911240476858666
"1553027_a_at",0.0612449647497915
"1553028_at",-0.0361725390213712
"1553030_a_at",-0.112668978475614
"1553031_at",0.0576499084754207
"1553032_at",-0.178434563610434
"1553033_at",-0.299567598114216
"1553034_at",-0.539877495734471
"1553036_at",0.112315147776436
"1553037_a_at",0.13859599101013
"1553039_a_at",0.115556308373506
"1553041_at",0.0048436832088985
"1553042_a_at",0.160951833617098
"1553043_a_at",0.0473960237230671
"1553044_at",0.259182721273724
"1553045_at",0.130586036263813
"1553046_s_at",0.00414238004222955
"1553047_at",0.0727331122137755
"1553048_a_at",0.178331465997633
"1553051_s_at",0.145204654320013
"1553052_at",-0.0178596585736326
"1553053_at",-0.0717473465610521
"1553055_a_at",-0.382654935654146
"1553057_at",0.121194258455464
"1553058_at",-0.0165451157547549
"1553059_at",0.0552562327637292
"1553060_at",0.0155598932665093
"1553061_at",0.159297632802918
"1553062_at",0.133756691257723
"1553063_at",-0.0433364773803682
"1553064_at",-0.116317979325309
"1553066_at",-0.031015021377967
"1553067_a_at",0.0229155549886162
"1553069_at",0.0487729811998099
"1553070_a_at",-0.00130671725084142
"1553071_a_at",0.0520637238436947
"1553072_at",-0.115285087649389
"1553074_at",-0.0248865907923834
"1553075_a_at",-0.10465601847515
"1553076_at",-0.0953390102920224
"1553077_at",-0.0689944092766979
"1553078_at",0.174286096883804
"1553079_at",-0.0410606458439196
"1553080_at",0.043041145632543
"1553081_at",0.129465507116707
"1553082_at",0.0299823363145677
"1553083_at",0.0259042613685798
"1553084_at",-0.00246076435106968
"1553086_at",-0.0870708351760143
"1553087_at",-0.0813658169695382
"1553088_a_at",0.0459775833781277
"1553089_a_at",0.144947490354735
"1553093_a_at",-0.161825286171223
"1553094_at",-0.189953962995689
"1553096_s_at",0.081155389680788
"1553099_at",0.374872454570266
"1553101_a_at",0.719980268089191
"1553102_a_at",-1.15462800996548
"1553103_at",-0.810867034296077
"1553105_s_at",0.804851298236667
"1553106_at",-0.0480412278443039
"1553107_s_at",0.0136822515791595
"1553108_at",-0.215585716065074
"1553111_a_at",0.296021401952356
"1553112_s_at",0.0545285828830568
"1553113_s_at",-0.0982581423393469
"1553114_a_at",0.157883803250805
"1553115_at",-0.103582175127217
"1553117_a_at",-0.267123454974911
"1553118_at",0.976565682818139
"1553120_at",0.0638208511357226
"1553122_s_at",0.162295632817477
"1553123_at",-0.251459356240614
"1553125_x_at",-0.0511000881053114
"1553126_a_at",-0.13238575200833
"1553127_a_at",-0.182772061128795
"1553129_at",0.243526500583142
"1553130_at",-0.11772818510891
"1553131_a_at",0.0712687893713078
"1553132_a_at",-0.989453259845869
"1553133_at",0.256096399885014
"1553134_s_at",-0.0315218838171143
"1553136_at",0.071279538096741
"1553137_s_at",0.0605917253107977
"1553138_a_at",0.180330526403192
"1553139_s_at",-0.0105193785654603
"1553140_at",-0.260288189765757
"1553141_at",-0.0626119210781457
"1553142_at",0.0600181223159124
"1553145_at",-0.30655341860812
"1553146_at",0.0346669441788814
"1553147_at",-0.0419695512866456
"1553148_a_at",0.0781700002190115
"1553150_at",0.138363374472338
"1553151_at",0.0533309790865459
"1553153_at",-0.0558263466054854
"1553155_x_at",-0.0209105648675347
"1553156_at",0.0315305597809852
"1553157_at",-0.189591383173323
"1553158_at",-0.000314651257573573
"1553159_at",-0.0364927988102135
"1553162_x_at",0.143001076326153
"1553163_at",0.0601403589914193
"1553165_at",0.352371613839193
"1553166_at",0.0646286359453745
"1553167_a_at",-0.241678999857013
"1553168_at",0.0487892965397432
"1553169_at",-0.082544642892497
"1553171_x_at",0.0425249306096358
"1553172_at",0.418509604546344
"1553174_at",0.0468831548349247
"1553175_s_at",0.0994311293938948
"1553176_at",0.146072404068865
"1553177_at",0.0563170832339726
"1553178_a_at",0.11280714795183
"1553179_at",-0.123155688978174
"1553180_at",-0.0164733310390206
"1553181_at",0.135548541060015
"1553183_at",-0.088809370993701
"1553185_at",1.04534411874188
"1553186_x_at",1.13931284719299
"1553188_s_at",0.0364493348502624
"1553190_s_at",-0.142374665119074
"1553191_at",0.0489628476678794
"1553192_at",-0.0242256919398685
"1553193_at",-0.258236917118168
"1553194_at",0.00236998329835458
"1553196_a_at",0.035667594064174
"1553197_at",-0.0164357677549765
"1553199_at",-0.130494397992369
"1553202_at",0.0296912514083276
"1553204_at",0.0602746316779328
"1553205_at",0.078606888854722
"1553207_at",0.150633357057531
"1553208_s_at",-0.128799263118861
"1553209_at",0.144031957271836
"1553211_at",0.137380360933017
"1553212_at",-0.537679119637325
"1553213_a_at",-0.620166067429124
"1553214_a_at",0.0268288264728023
"1553215_s_at",0.0242590949447505
"1553216_at",0.2466408858032
"1553217_s_at",0.147054367194162
"1553218_a_at",-0.0552891222150258
"1553219_a_at",0.129821333437775
"1553220_at",0.0882176825264089
"1553221_at",-0.0804839961801287
"1553222_at",0.0491710100202258
"1553224_at",0.0219911536540982
"1553225_s_at",0.125453190639913
"1553226_at",0.097337974286515
"1553227_s_at",-0.218320470125089
"1553228_at",0.00190117270205192
"1553229_at",0.276329277648141
"1553232_at",0.0721806362809856
"1553234_at",0.0385945409958239
"1553235_at",-0.050594991476868
"1553237_x_at",-0.0106869856251306
"1553238_a_at",0.102501214043096
"1553239_at",0.174472145174429
"1553241_at",0.0668906020215605
"1553243_at",-0.0172652558331947
"1553244_at",-0.42914310845529
"1553246_a_at",0.0811725550831337
"1553247_a_at",-0.549746248701446
"1553248_at",-0.0111613355371363
"1553249_at",-0.0011975041842236
"1553252_a_at",-0.0302824326727178
"1553253_at",0.125933186757262
"1553254_at",0.00416464794426741
"1553255_at",0.0580081745910057
"1553257_at",-0.0241988860311757
"1553258_at",0.041598591363897
"1553260_s_at",-0.0434559642192784
"1553261_x_at",-0.0159075715558998
"1553262_a_at",0.176968977264782
"1553263_at",0.0137073178436147
"1553264_a_at",0.177521668350065
"1553265_at",-0.0856709544089966
"1553266_at",-0.0551280183572471
"1553267_a_at",-0.0131370735136143
"1553268_at",0.154130369987075
"1553269_at",-0.723721822522364
"1553271_at",-0.0522537844041349
"1553272_at",0.0108054815867851
"1553274_a_at",-0.176885959758412
"1553275_s_at",0.136149591322916
"1553276_at",0.0489135056540642
"1553277_at",0.0803204521973502
"1553279_at",0.156600083774502
"1553280_at",0.187739910003605
"1553281_at",-0.00406408975641703
"1553282_at",-0.0381636827723355
"1553284_s_at",0.0286058811625898
"1553285_s_at",0.16668343250811
"1553286_at",-0.187566014610191
"1553288_a_at",0.0622348783358575
"1553292_s_at",0.621088351595931
"1553293_at",0.0419908380644891
"1553295_at",-0.0677706862756429
"1553296_at",-0.0250550816977491
"1553297_a_at",0.155739380274717
"1553298_at",-0.0661890473753317
"1553299_at",-0.278248785258972
"1553300_a_at",0.0190539426663126
"1553301_a_at",0.191432214757807
"1553303_at",0.0278454878516081
"1553304_at",0.013455205407972
"1553306_at",-0.0591279789834216
"1553310_at",-0.0483550618123765
"1553311_at",-0.249002563596504
"1553313_s_at",-0.478207914287529
"1553314_a_at",0.064153861571544
"1553315_at",-0.0404246907241639
"1553316_at",0.0542870441170891
"1553317_s_at",-0.040906766618285
"1553318_at",0.0579019530984226
"1553319_at",-0.0107398443917219
"1553320_s_at",0.0180098550430117
"1553321_a_at",0.133579504854386
"1553322_s_at",0.180953331044581
"1553323_a_at",-0.0669728412684956
"1553325_at",0.00724070046181602
"1553326_at",0.0229458529016711
"1553327_a_at",0.0105431454385325
"1553328_a_at",0.0108428506706977
"1553329_at",0.045620238436757
"1553330_at",-0.144402998920254
"1553333_at",-0.125890865628865
"1553335_x_at",0.0684787609617938
"1553336_a_at",0.0143911698453474
"1553338_at",-0.00933138324427407
"1553340_s_at",0.0475799101168324
"1553341_at",-0.0565364203608008
"1553344_at",0.0223420324807568
"1553346_a_at",0.0157173288303252
"1553347_s_at",-0.0236817302463894
"1553348_a_at",-0.053291825568337
"1553349_at",0.105448940306144
"1553350_at",0.0927875352357823
"1553351_at",0.0140649750072654
"1553352_x_at",-0.0476698350533775
"1553354_a_at",0.182353909270712
"1553355_at",0.0097530914748889
"1553356_at",-0.131397273841053
"1553357_at",-0.00688157953197344
"1553359_at",0.175960641107487
"1553361_x_at",0.0519203193716153
"1553362_at",-0.00688858695592565
"1553363_at",-0.0553836219728234
"1553364_at",-0.0385404504810127
"1553365_at",0.142658119774135
"1553366_s_at",0.109009862672185
"1553367_a_at",0.166436441763534
"1553369_at",0.0643114775248632
"1553371_at",-0.0291009765406613
"1553372_at",-0.0566685316922335
"1553373_at",0.113898107898798
"1553374_at",-0.0463156179251598
"1553375_at",0.0359255023788725
"1553376_a_at",-0.0118160003408558
"1553378_a_at",-0.0221029350401629
"1553380_at",-0.0104733106190862
"1553383_at",-0.0979727067075489
"1553385_at",-0.133418349892279
"1553386_at",-0.0447606724003142
"1553387_at",0.0672815556154962
"1553388_at",-0.0676637853158804
"1553389_at",-0.0834948014369079
"1553390_at",-0.0296051544367568
"1553391_at",0.0175045280785966
"1553392_at",0.0455062611673469
"1553394_a_at",-0.057645880750715
"1553395_a_at",0.0305748634619922
"1553396_a_at",0.339987235632747
"1553397_at",0.142403207389384
"1553398_at",0.0428720306846726
"1553399_a_at",0.0035734326349619
"1553400_a_at",0.287078776427759
"1553401_at",-0.120339190066659
"1553402_a_at",-0.368293290921589
"1553403_at",-0.0964496421554193
"1553405_a_at",-0.00768895056396968
